a(t)_0,a(t)_1,a(t)_2,a(t)_3,v(t)_0,v(t)_1,v(t)_2,v(t)_3,x(t)_0,x(t)_1,x(t)_2,x(t)_3
0.831145083,0.318651079,0.334884796,-0.758876529,0.00258123,-5.03579E-05,0.000219237,0.000477921,1.15021E-05,-4.4727E-06,5.86604E-07,2.63538E-06
0.799491617,-0.327214431,0.451354203,0.342604115,0.002599813,-5.00564E-05,0.00023188,0.000465827,1.15795E-05,-4.45154E-06,6.01182E-07,2.64884E-06
0.756597257,-0.638903177,0.490855646,0.646956109,0.002616874,-6.82109E-05,0.000247481,0.000480868,1.16573E-05,-4.43077E-06,6.16249E-07,2.66228E-06
0.323738915,-0.477134542,0.76850291,0.197723446,0.002624686,-8.91899E-05,0.000269139,0.000493059,1.17352E-05,-4.41079E-06,6.31977E-07,2.67618E-06
0.778296099,-0.582562232,0.680701975,-0.128856503,0.002632869,-0.000109008,0.000294376,0.000490251,1.18131E-05,-4.39164E-06,6.48548E-07,2.69019E-06
0.733164745,-0.770808694,0.461468966,-0.620436268,0.002648895,-0.000134415,0.000313605,0.000471681,1.1891E-05,-4.37339E-06,6.65912E-07,2.70372E-06
-0.682181369,-0.42163992,0.365707892,-0.567032182,0.002636696,-0.00015663,0.000326692,0.000444727,1.19687E-05,-4.35609E-06,6.83834E-07,2.71631E-06
-0.172761906,-0.70793897,0.234335668,-0.473446794,0.00260706,-0.000177553,0.000335352,0.000420699,1.20452E-05,-4.33965E-06,7.02106E-07,2.72784E-06
-0.305583426,-0.172337284,0.212789426,-0.631778225,0.002584769,-0.000193595,0.000341032,0.000395505,1.21203E-05,-4.32395E-06,7.20585E-07,2.73837E-06
-0.340983856,-0.044784286,-0.147451765,-0.212524804,0.002559295,-0.000196798,0.000339332,0.000375427,1.21942E-05,-4.30865E-06,7.3907E-07,2.74797E-06
0.506501326,-0.040371315,0.027791001,0.049879051,0.002549544,-0.000197445,0.000334069,0.000368555,1.2267E-05,-4.29344E-06,7.57351E-07,2.757E-06
-0.275551781,0.033742417,-0.054563523,-0.055276273,0.00254107,-0.000196574,0.000330612,0.000364735,1.23391E-05,-4.27825E-06,7.75393E-07,2.76576E-06
-0.130818269,-0.243247078,0.145098317,0.292277746,0.002520324,-0.000199615,0.000329427,0.000365597,1.24104E-05,-4.26312E-06,7.93276E-07,2.77442E-06
0.064191685,0.015486016,0.149646968,0.485945925,0.00250618,-0.000202995,0.000332178,0.000376885,1.24806E-05,-4.24814E-06,8.1112E-07,2.78326E-06
0.175817686,0.546493377,0.219791955,0.582837009,0.002497979,-0.000191141,0.000336358,0.000393731,1.255E-05,-4.23301E-06,8.2903E-07,2.79259E-06
0.728690757,0.551389961,0.137796535,0.780665805,0.002502595,-0.000168999,0.000340292,0.000416194,1.2619E-05,-4.21726E-06,8.47026E-07,2.80263E-06
0.260431985,0.478122552,0.152579651,1.072136984,0.002508807,-0.000148252,0.000342913,0.000448005,1.26879E-05,-4.2007E-06,8.65078E-07,2.81366E-06
-0.661153625,0.196901441,-0.193716334,0.773883429,0.002488191,-0.00013441,0.000339134,0.000479569,1.27562E-05,-4.1835E-06,8.83039E-07,2.82584E-06
-0.880770512,0.058708951,-0.064558585,0.740427508,0.002445635,-0.000128699,0.00033118,0.000504624,1.28229E-05,-4.16595E-06,9.00703E-07,2.83906E-06
-1.147587973,0.38726371,0.038504271,0.350754365,0.002393837,-0.000119338,0.000327728,0.000521432,1.28875E-05,-4.14815E-06,9.18079E-07,2.85301E-06
-0.886866321,0.418033604,-0.159541601,0.703551901,0.002342087,-0.000103084,0.000322456,0.000537466,1.29498E-05,-4.12988E-06,9.35218E-07,2.86753E-06
-0.280864642,0.4215398,-0.295342774,0.422567756,0.002307208,-8.62265E-05,0.000310765,0.000554823,1.301E-05,-4.11101E-06,9.51963E-07,2.88262E-06
-0.163310607,0.483563201,-0.287502336,0.533137582,0.002286381,-6.81649E-05,0.000296647,0.00056883,1.30689E-05,-4.0915E-06,9.68144E-07,2.89823E-06
-0.508926182,0.482898233,-0.032119521,0.942701895,0.002261215,-4.89842E-05,0.00028765,0.000592807,1.31266E-05,-4.07132E-06,9.83816E-07,2.91451E-06
-0.628046113,0.018206341,0.509828308,0.727489698,0.002227164,-3.88401E-05,0.00029405,0.000620441,1.31829E-05,-4.05061E-06,9.99375E-07,2.9317E-06
0.072412638,0.231419337,0.571713903,1.379053743,0.002204423,-3.35785E-05,0.000312063,0.000656383,1.32378E-05,-4.02964E-06,1.01534E-06,2.95003E-06
0.149477081,0.877163944,0.696502553,1.483525129,0.002196731,-1.17802E-05,0.000333608,0.000706764,1.32917E-05,-4.0082E-06,1.03201E-06,2.96994E-06
0.050937495,0.762970762,0.92447376,1.19900731,0.002188636,2.01858E-05,0.000361873,0.000753491,1.33451E-05,-3.98577E-06,1.04957E-06,2.99163E-06
0.387605094,0.256869485,0.381867573,1.366628886,0.002185143,4.00832E-05,0.000383972,0.000797794,1.3398E-05,-3.96239E-06,1.06803E-06,3.01497E-06
0.207079677,0.445841367,0.661190656,0.512505481,0.002184656,5.37976E-05,0.000400914,0.000828702,1.34505E-05,-3.93841E-06,1.08717E-06,3.03966E-06
0.044897611,0.901586413,0.985521445,-0.301208643,0.002177549,7.9889E-05,0.000429428,0.00082735,1.35026E-05,-3.91372E-06,1.10711E-06,3.06481E-06
0.258866089,1.071636926,1.019935581,0.35884762,0.002171449,0.000117949,0.000464752,0.000823035,1.35542E-05,-3.88786E-06,1.1282E-06,3.08973E-06
-0.030768711,1.018681274,0.747435474,-0.016177871,0.002163897,0.000158129,0.000495359,0.000824223,1.36052E-05,-3.86054E-06,1.15048E-06,3.11449E-06
0.671982958,0.912286357,0.403713068,-0.50012034,0.002164317,0.000195095,0.000513977,0.000808845,1.36558E-05,-3.83181E-06,1.17362E-06,3.13886E-06
0.288729959,0.9011028,0.302864687,-0.809715851,0.002170878,0.000229662,0.000523957,0.000778222,1.37062E-05,-3.80178E-06,1.19722E-06,3.16224E-06
-0.461893383,0.824812808,0.574826138,-0.630923303,0.002155546,0.00026242,0.000537195,0.00074518,1.37562E-05,-3.77052E-06,1.22118E-06,3.18428E-06
0.243207131,0.571399459,0.094644201,-0.128400544,0.002139375,0.000288704,0.00054637,0.000725381,1.38053E-05,-3.73821E-06,1.24548E-06,3.2052E-06
0.353155386,0.715939373,0.060828572,-0.052939488,0.002138954,0.000312796,0.000545601,0.000716787,1.38539E-05,-3.70502E-06,1.26984E-06,3.22548E-06
0.353490936,0.901707317,0.049157691,-0.079385055,0.002140644,0.000343165,0.000543955,0.000709163,1.39021E-05,-3.67086E-06,1.29406E-06,3.24535E-06
0.815542049,0.72676022,0.089437192,-0.190296849,0.002151224,0.000373633,0.000542861,0.000698913,1.39503E-05,-3.63563E-06,1.31814E-06,3.26478E-06
0.434693818,0.223197912,-0.062942617,0.422111798,0.002163316,0.000390913,0.000539607,0.000698359,1.39987E-05,-3.59958E-06,1.34203E-06,3.28391E-06
0.295496866,-0.060803976,0.631504723,-0.082861735,0.002165326,0.00039295,0.000546809,0.000699874,1.40471E-05,-3.56325E-06,1.36591E-06,3.30297E-06
1.04131067,-0.138967969,0.593319995,0.344199968,0.002179004,0.000387997,0.000566628,0.000699876,1.40955E-05,-3.52708E-06,1.39021E-06,3.32196E-06
0.453149019,0.121276417,0.437289295,0.449469281,0.002195656,0.000386568,0.000582631,0.000710132,1.41443E-05,-3.49114E-06,1.41511E-06,3.34106E-06
0.649389319,0.044502812,0.613788925,-0.347545379,0.00220468,0.000388677,0.000598967,0.000707015,1.41932E-05,-3.45528E-06,1.44053E-06,3.36021E-06
0.152497023,0.08893478,0.833859844,0.456023678,0.00220786,0.000390153,0.000622883,0.00070403,1.42421E-05,-3.41946E-06,1.46662E-06,3.37914E-06
0.00245065,-0.101850651,0.991147408,0.331889101,0.002198544,0.000388799,0.000653984,0.000714145,1.42906E-05,-3.38373E-06,1.49368E-06,3.39812E-06
0.208198174,-0.010205938,0.740013991,0.101630289,0.002190318,0.000385537,0.00068316,0.000717389,1.43385E-05,-3.3482E-06,1.52179E-06,3.41727E-06
0.382460008,0.073459156,0.613190418,0.480588418,0.00218943,0.000385663,0.000704944,0.000723482,1.43859E-05,-3.31282E-06,1.55077E-06,3.4365E-06
-0.19009861,-0.16635257,0.93339151,-0.260799361,0.002180851,0.000382775,0.000730372,0.000722563,1.44329E-05,-3.2776E-06,1.58055E-06,3.45574E-06
-0.810081501,-0.428894119,0.716313125,-0.326799288,0.002149303,0.000370213,0.000757693,0.00070608,1.44789E-05,-3.24278E-06,1.61122E-06,3.47455E-06
0.684174576,-0.652988413,-0.026014753,-0.108509375,0.002134701,0.000348314,0.00076642,0.000692586,1.45236E-05,-3.20873E-06,1.64247E-06,3.49269E-06
0.500741067,-0.05584694,0.029047865,-0.18898597,0.002145398,0.00033368,0.000761864,0.000681791,1.45681E-05,-3.17547E-06,1.67368E-06,3.51027E-06
-0.587556522,-0.167138441,0.104938516,-0.177644013,0.002131532,0.000328459,0.000759843,0.000669696,1.46122E-05,-3.14269E-06,1.70464E-06,3.52732E-06
0.581496551,-1.034740631,0.188011248,-0.577690202,0.002119255,0.000304388,0.000760887,0.000650148,1.46555E-05,-3.11057E-06,1.73546E-06,3.54368E-06
0.455274163,-0.933363201,-0.150085195,-1.090813985,0.002127105,0.000265632,0.000757007,0.000613064,1.46985E-05,-3.07974E-06,1.7661E-06,3.55886E-06
0.162116098,-0.605231604,-0.154573995,-0.203747611,0.002126828,0.00023529,0.000746532,0.000583314,1.47414E-05,-3.05034E-06,1.79635E-06,3.57267E-06
0.530940486,-0.521022445,0.322495707,0.048853145,0.002127995,0.000213,0.000745196,0.000575631,1.47841E-05,-3.02203E-06,1.82624E-06,3.58569E-06
0.014250793,-0.165203988,0.435433924,-0.044903228,0.002126292,0.000199269,0.000755232,0.000571032,1.48264E-05,-2.9945E-06,1.85619E-06,3.59839E-06
0.566564615,-0.132499642,0.139472354,0.106246864,0.002125266,0.000193074,0.000761699,0.000567551,1.48685E-05,-2.96742E-06,1.88633E-06,3.61087E-06
0.166030837,-0.091936579,0.044968144,-0.081493861,0.002127153,0.000188311,0.000760612,0.000563374,1.49103E-05,-2.94063E-06,1.91646E-06,3.62313E-06
0.177048033,-0.34395954,0.316211386,0.512961439,0.002121511,0.000179488,0.000762929,0.000567045,1.49518E-05,-2.91417E-06,1.94649E-06,3.63532E-06
0.64167169,-0.608193735,0.153716814,0.455054767,0.00212504,0.000160745,0.000767329,0.000581041,1.4993E-05,-2.88832E-06,1.97652E-06,3.64777E-06
0.478650751,-0.034930666,-0.192519321,0.064355718,0.002134353,0.000148023,0.000761902,0.000586337,1.50341E-05,-2.86314E-06,2.00642E-06,3.66052E-06
0.332966515,0.49299366,-0.332510041,-0.220504069,0.002137668,0.000156569,0.000747118,0.000578589,1.50753E-05,-2.83811E-06,2.03581E-06,3.67315E-06
0.390289487,0.348091036,-0.284689355,0.185697553,0.002139253,0.000172466,0.000730604,0.000573203,1.51163E-05,-2.81268E-06,2.06448E-06,3.68546E-06
-0.335559146,0.008231817,-0.603633583,0.488681673,0.002127931,0.000178962,0.000708918,0.0005815,1.51569E-05,-2.78688E-06,2.09229E-06,3.69776E-06
-0.53968485,-0.100460263,-0.729200291,0.043894601,0.00209871,0.000176789,0.000678736,0.00058703,1.51964E-05,-2.76107E-06,2.11899E-06,3.71024E-06
-0.363186022,-0.023807561,-0.651873224,-0.538648794,0.002069044,0.000174004,0.000647726,0.000572737,1.52345E-05,-2.73543E-06,2.1444E-06,3.72249E-06
-0.068070587,-0.212054023,-0.60076075,-0.055276273,0.002048558,0.000169078,0.000619297,0.000556578,1.52715E-05,-2.71001E-06,2.16856E-06,3.73408E-06
0.894228314,-0.416078367,-0.759484731,-0.232130999,0.002052363,0.000156607,0.000588891,0.00054638,1.53078E-05,-2.68499E-06,2.19148E-06,3.7451E-06
1.038067029,0.551389961,-0.748532058,-0.491628121,0.00207746,0.000158894,0.000555739,0.000527804,1.53445E-05,-2.66024E-06,2.21308E-06,3.75549E-06
0.419314484,1.812290635,-0.567603478,-0.277726804,0.002093298,0.000204119,0.000526399,0.000508412,1.53817E-05,-2.63464E-06,2.23338E-06,3.76509E-06
0.220893115,0.594612896,-0.359921649,0.030728813,0.002093315,0.000250016,0.000504649,0.000499152,1.5419E-05,-2.60735E-06,2.25261E-06,3.77407E-06
0.591115625,-0.961231416,-0.544441268,0.760432667,0.002096628,0.000242294,0.000483419,0.00050993,1.54561E-05,-2.5794E-06,2.27093E-06,3.78303E-06
0.059493997,-0.864448312,-0.517089512,0.71193013,0.002096803,0.000206475,0.000459232,0.000533795,1.5493E-05,-2.55238E-06,2.28829E-06,3.79259E-06
0.561587304,0.226643656,-0.311801709,0.448956328,0.002096393,0.000193677,0.00043961,0.000551568,1.55297E-05,-2.52637E-06,2.30473E-06,3.80289E-06
1.05467671,0.631548859,-0.285527264,0.571381063,0.002115149,0.000209755,0.000424518,0.000566566,1.55664E-05,-2.50036E-06,2.32043E-06,3.81376E-06
-0.006944725,0.503270441,-0.30390142,0.387174013,0.002122865,0.000231107,0.000409629,0.000580315,1.56035E-05,-2.47371E-06,2.33547E-06,3.82511E-06
-0.270518545,0.138263333,-0.162294732,0.611904334,0.002104997,0.000242874,0.000397164,0.000594792,1.56401E-05,-2.4465E-06,2.34992E-06,3.83695E-06
0.65828137,-0.058023199,0.018454296,0.647754035,0.002099998,0.000243779,0.000390953,0.000614236,1.5676E-05,-2.41912E-06,2.36394E-06,3.84936E-06
0.077501799,-0.170523734,0.086085555,0.124599175,0.002101709,0.000238728,0.000389549,0.000624214,1.57116E-05,-2.3919E-06,2.37774E-06,3.86227E-06
0.289848456,-0.061408492,-0.100229585,0.858805615,0.002096297,0.000233629,0.00038586,0.00063822,1.57469E-05,-2.36495E-06,2.39138E-06,3.87557E-06
0.718512434,0.378740027,-0.065516196,0.452603993,0.002103243,0.000239131,0.000379258,0.000658494,1.5782E-05,-2.33808E-06,2.40476E-06,3.88945E-06
-0.057556715,0.685109027,-0.015241632,0.189630191,0.002103454,0.000259,0.000374316,0.000665793,1.5817E-05,-2.31079E-06,2.41785E-06,3.90379E-06
-0.302060161,0.639588929,0.248460426,0.306298455,0.002083978,0.000283825,0.000375439,0.000670242,1.58513E-05,-2.28272E-06,2.4308E-06,3.91827E-06
0.987399115,0.18741053,0.548850946,0.633847315,0.002084695,0.000298967,0.000387428,0.000683231,1.58851E-05,-2.25396E-06,2.44394E-06,3.93301E-06
0.238397593,0.465246349,0.525868288,0.624899138,0.002095811,0.000310693,0.000404718,0.00070231,1.59189E-05,-2.22477E-06,2.45758E-06,3.94829E-06
0.648158972,0.640495704,0.478646109,-0.10617259,0.002100334,0.000331108,0.000420591,0.000707054,1.59527E-05,-2.19505E-06,2.47179E-06,3.96394E-06
1.618790675,0.339748708,0.483134909,-0.534032219,0.00213143,0.000349029,0.000435581,0.000689439,1.5987E-05,-2.16467E-06,2.48653E-06,3.97926E-06
0.743287143,0.382669384,0.419812899,-0.741208155,0.002164233,0.000361915,0.00044938,0.000659642,1.60222E-05,-2.1338E-06,2.50176E-06,3.99358E-06
-0.357369838,0.804319696,0.45021704,-0.381058295,0.002158817,0.000383707,0.000462493,0.000632893,1.60578E-05,-2.10235E-06,2.51743E-06,4.00673E-06
-0.630730506,1.127494258,0.055262459,-0.005405862,0.002126922,0.000419773,0.00046853,0.000620417,1.60924E-05,-2.06988E-06,2.53339E-06,4.01905E-06
0.799883091,0.702398202,0.230864329,0.023034521,0.002117428,0.000453745,0.000470314,0.000615768,1.61259E-05,-2.03615E-06,2.54944E-06,4.03097E-06
0.201990516,0.261524263,0.404550977,-0.727757393,0.002124002,0.000470903,0.000478821,0.000597209,1.61592E-05,-2.00155E-06,2.5656E-06,4.04237E-06
0.652968509,0.291568736,0.272640098,-0.754943891,0.002127705,0.000480078,0.000488098,0.000563717,1.61924E-05,-1.96655E-06,2.58203E-06,4.05269E-06
0.87135505,0.713219048,0.214465245,-0.810570772,0.00214428,0.000497923,0.000493676,0.000528744,1.62258E-05,-1.93114E-06,2.59867E-06,4.06163E-06
0.459188903,0.550966799,0.313518106,-0.589944074,0.002157046,0.0005207,0.000500019,0.000497071,1.62595E-05,-1.89505E-06,2.61546E-06,4.06922E-06
0.378153795,0.027939058,0.467035078,-0.219022206,0.002160245,0.000530186,0.000511203,0.000476907,1.62932E-05,-1.85845E-06,2.63252E-06,4.07576E-06
0.367695848,0.061247921,0.603913564,-0.395363979,0.002161653,0.000530195,0.00052794,0.000460562,1.63269E-05,-1.82179E-06,2.65003E-06,4.08154E-06
-0.195243696,0.162383544,0.793819744,0.238474696,0.002151989,0.000532791,0.000550913,0.000453088,1.63601E-05,-1.7852E-06,2.66822E-06,4.08681E-06
-0.046595444,-0.53105742,1.040464361,0.741282429,0.002134358,0.000523959,0.000582214,0.000467545,1.63925E-05,-1.74884E-06,2.68738E-06,4.09216E-06
-0.051069432,-0.818746859,1.183507466,0.642510518,0.002119552,0.000496245,0.00062091,0.000489734,1.64241E-05,-1.7133E-06,2.70779E-06,4.09817E-06
0.182920142,-0.876599095,1.045013012,0.581184161,0.002109207,0.000461965,0.000659552,0.000508755,1.6455E-05,-1.67907E-06,2.72961E-06,4.10493E-06
0.431953501,-0.455613751,0.971336836,0.22952652,0.002108192,0.000434802,0.000693963,0.000519746,1.64854E-05,-1.64613E-06,2.75274E-06,4.11221E-06
-0.04066741,-0.350065157,0.66777423,0.218469537,0.002102856,0.00041788,0.000720977,0.000523703,1.65155E-05,-1.61414E-06,2.77695E-06,4.11972E-06
0.510192366,-0.424602051,0.362356254,0.687023422,0.002099032,0.000401613,0.000736152,0.000536459,1.65452E-05,-1.5829E-06,2.80186E-06,4.1275E-06
1.543012503,-0.483844676,0.255762208,0.624101212,0.002125728,0.000382823,0.000743327,0.000556985,1.6575E-05,-1.55243E-06,2.8271E-06,4.13586E-06
1.128329738,0.782315293,0.023661305,0.573090906,0.002164227,0.000387358,0.000743943,0.000575237,1.66059E-05,-1.52233E-06,2.85238E-06,4.1449E-06
-0.570890916,1.522424937,0.155632035,0.340495309,0.002161832,0.000430541,0.000742622,0.000587955,1.66373E-05,-1.49141E-06,2.87753E-06,4.15448E-06
0.626627905,0.32451489,0.506117567,0.435505566,0.00214976,0.000464745,0.000750598,0.000597971,1.66682E-05,-1.45909E-06,2.9027E-06,4.16444E-06
-1.132320489,-0.791724968,-0.096758246,0.115366025,0.002126893,0.000454222,0.000753677,0.000603608,1.66981E-05,-1.42642E-06,2.92798E-06,4.17463E-06
-2.740271787,-0.892618784,-0.607045071,-0.281317473,0.002039201,0.000420276,0.000735284,0.000595405,1.67257E-05,-1.39471E-06,2.95284E-06,4.1847E-06
-0.081101077,-0.630077235,-0.774507249,-0.502856088,0.001972064,0.000389562,0.000703889,0.000575312,1.67501E-05,-1.36435E-06,2.97664E-06,4.19417E-06
0.624446836,0.113840863,-0.05432412,-0.797404984,0.001970001,0.000378352,0.000683252,0.000545339,1.6773E-05,-1.3349E-06,2.99933E-06,4.2026E-06
-0.840169071,0.493960886,-0.115611208,-0.224265723,0.0019533,0.000388843,0.000675383,0.000520837,1.67952E-05,-1.30555E-06,3.02137E-06,4.20992E-06
0.796192051,-0.59997231,-0.196828569,0.343914994,0.001939955,0.000385536,0.00066479,0.000518416,1.68167E-05,-1.27616E-06,3.04295E-06,4.21667E-06
0.135328094,-1.053238838,0.233378057,0.303847681,0.001945443,0.000352418,0.000660956,0.000526178,1.68379E-05,-1.24757E-06,3.06416E-06,4.22346E-06
-1.559586346,-0.544235881,1.170639572,0.576339607,0.001905494,0.00032049,0.000683487,0.000538388,1.68582E-05,-1.22032E-06,3.08563E-06,4.23059E-06
0.709117059,-0.317542165,1.35497964,0.583406956,0.00187673,0.000302851,0.00072755,0.000555939,1.68769E-05,-1.19411E-06,3.10828E-06,4.23823E-06
0.414560872,0.434597358,0.86923159,0.485546961,0.001886104,0.000304139,0.000765642,0.000571673,1.68951E-05,-1.1683E-06,3.13241E-06,4.24645E-06
0.244828951,0.30154326,0.398446209,0.400282807,0.001886481,0.000317352,0.000785157,0.000583818,1.69133E-05,-1.1423E-06,3.15755E-06,4.25515E-06
0.10876379,-0.287679047,0.497379369,0.500821556,0.00188095,0.000316594,0.000797431,0.00059621,1.69312E-05,-1.11614E-06,3.18318E-06,4.26426E-06
-0.46116636,0.350750909,0.656402603,0.228044656,0.001861817,0.000316786,0.000814627,0.000605235,1.69485E-05,-1.09007E-06,3.20927E-06,4.27372E-06
0.920233369,0.581192628,0.442017498,-0.021535378,0.001858379,0.00033372,0.000830689,0.000604155,1.69651E-05,-1.06376E-06,3.23589E-06,4.28327E-06
-0.260619846,0.905153061,-0.127282089,0.077293528,0.001858803,0.000361278,0.000831584,0.000600169,1.69815E-05,-1.03667E-06,3.26271E-06,4.29266E-06
-1.230468602,0.91349539,-0.566047361,-0.240794202,0.001817761,0.00039514,0.000813041,0.000591966,1.69969E-05,-1.00849E-06,3.28908E-06,4.30175E-06
0.358412322,0.552115381,-0.568501238,-0.368063491,0.001788782,0.000422074,0.000786053,0.000575205,1.70108E-05,-9.79231E-07,3.31445E-06,4.31029E-06
-0.856331353,0.626954533,-0.696641526,-0.31004283,0.001767103,0.000443388,0.000756639,0.000557165,1.70235E-05,-9.49137E-07,3.33861E-06,4.31809E-06
-0.336174319,0.346640197,-0.452989443,-0.734140805,0.001732101,0.000460662,0.000729549,0.000532128,1.7035E-05,-9.18398E-07,3.36158E-06,4.32501E-06
0.596428486,0.624536467,-0.239561948,-0.667171968,0.00172521,0.000477825,0.00071136,0.000500293,1.70455E-05,-8.87098E-07,3.38357E-06,4.33078E-06
0.927895074,1.328919181,0.391862635,-0.594047697,0.001742693,0.000513856,0.000709513,0.000471268,1.7056E-05,-8.54876E-07,3.40507E-06,4.33532E-06
0.707439314,1.541346306,0.451773157,-0.85428575,0.00176224,0.000567425,0.000720991,0.000438735,1.70671E-05,-8.21035E-07,3.42666E-06,4.33862E-06
0.392135007,1.501448212,0.219373,-0.05259752,0.00177138,0.000624126,0.000729099,0.00041675,1.70786E-05,-7.85182E-07,3.44852E-06,4.34084E-06
0.51438673,1.222222005,0.083452125,0.191511018,0.001776753,0.00067447,0.000730074,0.000414997,1.70902E-05,-7.47387E-07,3.47046E-06,4.34255E-06
-0.639734407,1.175613777,0.185677072,0.359018604,0.001762206,0.000718351,0.000730391,0.000421179,1.71014E-05,-7.07904E-07,3.49231E-06,4.34431E-06
-1.602424781,0.877647557,-0.074194543,0.809961109,0.0017069,0.00075543,0.000727663,0.000439256,1.71111E-05,-6.66995E-07,3.51402E-06,4.3465E-06
-0.832451441,0.182453495,0.379413695,0.645987198,0.001648062,0.000773231,0.000728674,0.000462797,1.71185E-05,-6.25168E-07,3.53559E-06,4.34945E-06
-0.522459996,-0.165566698,0.28532844,1.252468391,0.001610235,0.000770856,0.000736604,0.000494779,1.71239E-05,-5.83187E-07,3.55723E-06,4.35343E-06
0.80033049,-0.118051695,0.307233786,1.563146803,0.001604,0.000762693,0.00074311,0.000544321,1.71282E-05,-5.41553E-07,3.57904E-06,4.35894E-06
0.438720408,0.700101039,0.532751116,0.835893723,0.0016163,0.000771237,0.000754356,0.000585655,1.71326E-05,-5.00055E-07,3.6011E-06,4.36614E-06
-0.787320087,0.762366246,0.601459686,0.61748982,0.001597945,0.000796714,0.000771227,0.000608611,1.71366E-05,-4.58044E-07,3.62359E-06,4.37453E-06
0.044562062,-0.003556256,0.36911938,0.697339473,0.001572047,0.000808533,0.000784879,0.000628812,1.71397E-05,-4.1546E-07,3.64656E-06,4.38369E-06
-0.457307545,0.027455444,0.234994025,0.32744351,0.001552589,0.00080614,0.000791414,0.000643346,1.71418E-05,-3.72841E-07,3.66982E-06,4.39345E-06
0.594582966,-0.673904687,0.275752333,0.056547437,0.001543789,0.000790829,0.00079612,0.000645473,1.71432E-05,-3.30712E-07,3.69318E-06,4.40346E-06
-0.892011407,-0.484811902,-0.101247047,0.579246339,0.001526631,0.000765694,0.000794323,0.000652441,1.7144E-05,-2.89509E-07,3.71649E-06,4.41358E-06
-1.140261818,0.269020268,-0.020807744,0.375547083,0.001476085,0.000758815,0.000786811,0.000665528,1.71433E-05,-2.49066E-07,3.73951E-06,4.42402E-06
-0.678825878,0.530715494,-0.114833149,-0.045701154,0.001429817,0.000771529,0.000779058,0.000666519,1.71406E-05,-2.08652E-07,3.76212E-06,4.43467E-06
-0.510492078,0.015062855,0.007501623,-0.158436781,0.00139584,0.000779296,0.000771873,0.000657209,1.71363E-05,-1.67985E-07,3.78434E-06,4.44508E-06
0.546375745,-0.750376034,-0.403911892,-0.009737464,0.001385587,0.00076234,0.000759135,0.000648621,1.7131E-05,-1.27637E-07,3.80607E-06,4.45507E-06
0.603419092,-0.524407738,-0.550007381,0.41829315,0.001396828,0.00073504,0.000735692,0.000651174,1.71256E-05,-8.82838E-08,3.827E-06,4.46488E-06
0.859722681,-0.288767176,-0.513019666,-0.010079432,0.001414059,0.000716729,0.000710224,0.000653707,1.71207E-05,-4.99483E-08,3.84688E-06,4.47473E-06
1.03784333,-0.561948217,-0.199880953,0.182163878,0.001439591,0.000697754,0.000691589,0.000651674,1.71165E-05,-1.24665E-08,3.86581E-06,4.48451E-06
-0.382200471,0.537546531,-0.204250052,0.56739143,0.001441085,0.000694766,0.000678965,0.000660774,1.71127E-05,2.44596E-08,3.88405E-06,4.49436E-06
-0.464465926,1.034459157,-0.507752807,0.914261512,0.001413609,0.000722553,0.000660448,0.000683947,1.71082E-05,6.17329E-08,3.90159E-06,4.50477E-06
0.901890018,-0.036321054,-0.894567696,1.121722422,0.001410968,0.000739175,0.000628687,0.000717716,1.71031E-05,9.97299E-08,3.91807E-06,4.5162E-06
-0.939156056,-0.813064403,-0.257816403,0.262184515,0.001399178,0.000720125,0.000601851,0.000738793,1.70976E-05,1.37545E-07,3.93334E-06,4.52862E-06
-0.200444707,-0.916376286,0.159282926,0.219210469,0.001366173,0.000684176,0.000595417,0.000742394,1.70911E-05,1.74166E-07,3.94788E-06,4.54143E-06
0.854130196,-0.13135106,0.202973916,-0.015778908,0.001367838,0.000661487,0.000597882,0.000740621,1.7084E-05,2.09525E-07,3.96227E-06,4.5542E-06
0.279670133,0.68704348,0.426935129,-0.652866284,0.001378739,0.000669778,0.000605492,0.00072204,1.70769E-05,2.44481E-07,3.97677E-06,4.5665E-06
0.222850485,0.21219571,0.109547018,-0.679026877,0.001377426,0.000684656,0.000611271,0.000690736,1.707E-05,2.79758E-07,3.99144E-06,4.57777E-06
0.219774618,-0.125547701,0.336620465,-0.126861686,0.001374952,0.000683814,0.000615284,0.000669677,1.70628E-05,3.15178E-07,4.00623E-06,4.58794E-06
0.736352461,0.028059961,0.259233547,0.002801383,0.001382373,0.000679422,0.000622163,0.000661828,1.70557E-05,3.5037E-07,4.02114E-06,4.59749E-06
1.184813836,0.737399711,0.208360477,0.434080697,0.001408358,0.000691672,0.000626541,0.000664813,1.70491E-05,3.85587E-07,4.03618E-06,4.60688E-06
0.337328654,1.625253206,0.003431778,-0.055048294,0.001426549,0.000734657,0.000625968,0.000666668,1.70433E-05,4.21741E-07,4.05122E-06,4.6163E-06
1.51980369,1.327951954,0.151262936,-0.031794434,0.001451122,0.000788866,0.000624293,0.000659532,1.70381E-05,4.59637E-07,4.06613E-06,4.62554E-06
0.84518222,0.914281261,0.114454773,-0.118939415,0.001485385,0.000829175,0.000624759,0.000651186,1.7034E-05,4.99218E-07,4.08094E-06,4.63443E-06
0.304277067,0.427161804,0.09189107,-0.271457381,0.001496088,0.000851973,0.000624074,0.000638245,1.70307E-05,5.39871E-07,4.09565E-06,4.64283E-06
