a(t)_0,a(t)_1,a(t)_2,a(t)_3,v(t)_0,v(t)_1,v(t)_2,v(t)_3,x(t)_0,x(t)_1,x(t)_2,x(t)_3
0.423285149,0.305412166,-0.024159382,-0.065193361,0.000834726,0.003926654,0.010372939,0.002122223,4.76833E-06,2.9063E-05,8.27905E-05,9.82926E-06
1.580202529,0.155915217,-0.551623349,0.427982258,0.000865716,0.003910277,0.010292071,0.002116381,4.77707E-06,2.90671E-05,8.27618E-05,9.86141E-06
0.716666914,1.384776512,-0.11219972,-0.13050935,0.000902245,0.003914731,0.010209716,0.002109286,4.78705E-06,2.90706E-05,8.27294E-05,9.89312E-06
-0.338635013,1.217385873,0.070763783,-0.538705789,0.000901655,0.003939599,0.010139572,0.002083568,4.79765E-06,2.90746E-05,8.26935E-05,9.92401E-06
-0.028308018,0.202765251,-0.563473782,0.150588783,0.000886701,0.003941567,0.010060902,0.002063344,4.80788E-06,2.90788E-05,8.26543E-05,9.95383E-06
-0.60517285,-0.077549085,-0.402774729,-0.151939378,0.000866658,0.003918541,0.00997331,0.002050631,4.81736E-06,2.90823E-05,8.26114E-05,9.98284E-06
0.360873016,-0.015465232,0.536521708,-1.367067565,0.000854179,0.003891362,0.009907153,0.002008696,4.82615E-06,2.90847E-05,8.25651E-05,1.00106E-05
0.747481506,-0.093750129,0.189866619,-0.07357159,0.000867809,0.003863937,0.00985258,0.001968406,4.83489E-06,2.90858E-05,8.2516E-05,1.00366E-05
0.315014639,-0.142715972,-0.148469226,-0.436514192,0.0008805,0.003834129,0.009784923,0.001946179,4.84407E-06,2.90855E-05,8.24641E-05,1.00613E-05
1.262157904,-0.148096169,0.080459592,-0.818949002,0.000903059,0.003803349,0.009715325,0.001909651,4.85386E-06,2.90839E-05,8.24092E-05,1.00846E-05
1.414049798,-0.105961364,-0.033256684,0.564085734,0.000946714,0.003773359,0.009648121,0.001892522,4.86486E-06,2.90809E-05,8.23512E-05,1.01068E-05
1.48602508,-0.29837899,0.644312767,-1.091896885,0.000994521,0.003740551,0.00959195,0.00187018,4.87755E-06,2.90765E-05,8.22904E-05,1.01281E-05
1.313496917,-0.476892735,0.268989207,-0.44415149,0.001040214,0.003700681,0.009541732,0.001828471,4.89195E-06,2.90705E-05,8.22271E-05,1.01479E-05
1.05076197,-0.230431327,0.371992212,0.842106151,0.001077348,0.003662235,0.009486371,0.00182417,4.90787E-06,2.90627E-05,8.21614E-05,1.01667E-05
1.444081443,-0.377207952,0.811774946,-0.036980957,0.001116859,0.003625819,0.009441597,0.001827719,4.92517E-06,2.90534E-05,8.20935E-05,1.01854E-05
1.801720861,-0.231761263,0.360022078,-0.548622876,0.001170695,0.003589479,0.009396681,0.001804438,4.94417E-06,2.90424E-05,8.20234E-05,1.02036E-05
1.392406881,-0.328604819,0.120798944,-0.248716473,0.001223336,0.003554178,0.009338535,0.001777144,4.96512E-06,2.90299E-05,8.1951E-05,1.02206E-05
1.104282052,-0.291487501,0.039521733,-0.115861698,0.001262339,0.003517824,0.009274348,0.001758275,4.98772E-06,2.90159E-05,8.18758E-05,1.02366E-05
0.203556412,-0.026951047,0.267612641,-0.248830463,0.001278282,0.003487387,0.009213149,0.001739458,5.01127E-06,2.90004E-05,8.17979E-05,1.02518E-05
0.275979093,-0.320806555,-0.152958027,-0.12007931,0.001278194,0.003456466,0.009148388,0.001720613,5.035E-06,2.89835E-05,8.17173E-05,1.02661E-05
0.352036889,-0.700503416,0.067352295,-1.120337268,0.001280958,0.003412647,0.009079928,0.001685025,5.05866E-06,2.89651E-05,8.16337E-05,1.02792E-05
-0.877638721,-0.100097553,-0.635055185,-0.274421108,0.001261469,0.003373212,0.009002351,0.001646576,5.08187E-06,2.89449E-05,8.1547E-05,1.02908E-05
0.236663923,0.215762358,-0.627214747,0.475287905,0.001239816,0.003351551,0.008911594,0.001639004,5.10418E-06,2.89234E-05,8.14568E-05,1.03013E-05
0.851501728,0.148056501,-0.341248239,-0.552213546,0.001251558,0.003334724,0.008826755,0.001626093,5.12617E-06,2.8901E-05,8.13629E-05,1.03114E-05
0.706880065,-0.080571668,0.136898775,-0.014753002,0.001272311,0.003312221,0.008756878,0.00160377,5.14868E-06,2.88777E-05,8.12658E-05,1.03206E-05
1.02816833,-0.190230975,-0.024219233,0.219039485,0.001296385,0.003283253,0.008693292,0.00159638,5.17193E-06,2.88533E-05,8.11658E-05,1.03292E-05
0.636135129,0.174171617,-0.079760656,0.119469647,0.001319002,0.003259272,0.008625691,0.00159159,5.19596E-06,2.88277E-05,8.10631E-05,1.03375E-05
0.866433663,-0.215197509,0.113856266,0.367738802,0.001338411,0.003234871,0.008560926,0.001589672,5.22068E-06,2.88011E-05,8.09575E-05,1.03455E-05
0.494924882,-0.158735661,0.582786277,0.514842266,0.00135502,0.003204115,0.008509095,0.001595369,5.24596E-06,2.87733E-05,8.08495E-05,1.03534E-05
-0.159787341,-0.148761137,0.332251366,0.1862675,0.001351781,0.003174725,0.008461594,0.001597536,5.27138E-06,2.87442E-05,8.07393E-05,1.03615E-05
0.062961338,-0.36620575,-0.345677189,1.000266598,0.001340218,0.003141417,0.008396302,0.001609039,5.29638E-06,2.87138E-05,8.06268E-05,1.03696E-05
-0.458258268,-0.472661119,-0.254584467,1.214338899,0.001322934,0.003101961,0.008319869,0.001640304,5.32069E-06,2.86819E-05,8.05113E-05,1.03785E-05
0.173468842,-0.516004957,-0.313058573,0.916826276,0.001307831,0.003059734,0.008244272,0.001669837,5.34426E-06,2.86483E-05,8.03927E-05,1.03885E-05
0.327821429,-0.512559213,-0.43491454,0.604267037,0.001307922,0.003016865,0.008165406,0.001687496,5.36741E-06,2.8613E-05,8.0271E-05,1.03992E-05
0.208533723,-0.330781078,-0.76205831,1.171991796,0.001308679,0.002977694,0.008078105,0.001709997,5.39046E-06,2.8576E-05,8.01458E-05,1.04107E-05
0.488717224,-0.469396729,-0.162593985,0.88667605,0.001312524,0.002939473,0.0079963,0.001737848,5.41347E-06,2.85374E-05,8.00173E-05,1.04229E-05
0.629312298,-0.630802655,-0.778457394,0.971541241,0.001324456,0.002895582,0.007914409,0.001761725,5.43667E-06,2.84972E-05,7.98855E-05,1.04361E-05
0.780756792,-0.478101768,-0.860392963,1.056349437,0.001341965,0.002851657,0.0078193,0.001788773,5.46031E-06,2.84552E-05,7.97501E-05,1.04501E-05
0.751955494,0.009622205,-0.709928375,-0.496016717,0.001361765,0.00282021,0.00772579,0.001787428,5.48454E-06,2.84117E-05,7.9611E-05,1.04644E-05
0.680930935,-0.034144795,-0.92700676,0.363806164,0.001379561,0.002797409,0.007631269,0.001772727,5.50938E-06,2.83671E-05,7.94681E-05,1.04784E-05
0.672486282,-0.336523986,-0.82897136,0.120039595,0.001395752,0.002767997,0.007534731,0.001769938,5.53474E-06,2.83214E-05,7.93215E-05,1.04918E-05
0.889754326,-0.217917834,-0.479084335,-0.665291141,0.001415899,0.002735126,0.007447112,0.001747311,5.56067E-06,2.82745E-05,7.91713E-05,1.05047E-05
0.691724431,-0.317239907,-0.711783746,-0.496814644,0.001436336,0.002702723,0.007362006,0.001712863,5.58725E-06,2.82263E-05,7.90177E-05,1.05163E-05
0.775443932,-0.471089376,-0.967705217,-0.93339447,0.001454487,0.002665535,0.007267728,0.001673356,5.61443E-06,2.81767E-05,7.88606E-05,1.05264E-05
0.352092814,-0.305995899,-0.745060719,-1.585870431,0.001466016,0.002628675,0.007173089,0.001612988,5.64205E-06,2.81257E-05,7.86998E-05,1.05344E-05
0.765153759,-0.039524992,-0.528939945,-0.785094117,0.001477295,0.002600244,0.007087187,0.001555679,5.66997E-06,2.80733E-05,7.85355E-05,1.05401E-05
0.935221229,-0.432702573,-0.456700184,-0.887114729,0.001499763,0.002569452,0.007007094,0.001512029,5.6984E-06,2.80198E-05,7.8368E-05,1.05437E-05
0.530549012,-0.558260666,-0.488720293,-1.033135293,0.001517617,0.002528752,0.006928007,0.001463743,5.72746E-06,2.79649E-05,7.81974E-05,1.05455E-05
1.154278868,-1.047193673,-0.557129611,-0.060804765,0.00153962,0.002476334,0.006847213,0.001431542,5.75715E-06,2.79082E-05,7.80238E-05,1.05456E-05
0.534351902,-0.581292748,-0.610695962,0.387174013,0.001561606,0.002423639,0.006764302,0.001426819,5.78753E-06,2.78495E-05,7.78471E-05,1.05449E-05
0.305842963,-0.349521092,-0.310844098,-0.543493348,0.00156715,0.002384558,0.006686381,0.001412799,5.8183E-06,2.77889E-05,7.76673E-05,1.05438E-05
0.765545233,-0.33483134,-0.63996294,0.068174367,0.001577119,0.002350349,0.006608121,0.001392669,5.84921E-06,2.7727E-05,7.74846E-05,1.0542E-05
0.76850925,-0.536921231,-0.283671893,0.816857475,0.001595958,0.002312631,0.006530613,0.00139882,5.88052E-06,2.76637E-05,7.72989E-05,1.05398E-05
0.835619071,-0.553968598,-0.251532083,0.89254651,0.001616069,0.002270806,0.006460816,0.001420826,5.91243E-06,2.75989E-05,7.71105E-05,1.05381E-05
0.725055641,-0.268032258,-0.362974033,1.026883149,0.001635259,0.002234295,0.006389689,0.001446792,5.94494E-06,2.75326E-05,7.69194E-05,1.05372E-05
0.534240052,-0.141688294,-0.346215845,-0.009908448,0.00164856,0.002205842,0.006316941,0.001455262,5.97792E-06,2.74651E-05,7.67257E-05,1.0537E-05
0.176041385,0.235348695,-0.723454627,0.333940912,0.001651221,0.002187175,0.006237456,0.001450335,6.01105E-06,2.73967E-05,7.65292E-05,1.05367E-05
0.125653095,0.132580877,-0.919944381,0.174982539,0.001645985,0.002173844,0.006147147,0.001448978,6.04396E-06,2.73278E-05,7.63295E-05,1.05362E-05
0.257300193,-0.175662125,-0.958248811,-0.100245135,0.001642322,0.002152622,0.006052587,0.001439247,6.07654E-06,2.72582E-05,7.61264E-05,1.05354E-05
-0.318837616,-0.237685526,-1.437832241,0.442800895,0.001630092,0.002124322,0.005948334,0.001434702,6.10865E-06,2.71877E-05,7.59196E-05,1.05343E-05
0.198970574,-0.008271485,-1.512585729,0.005423141,0.001616769,0.002099333,0.005833722,0.001432198,6.14011E-06,2.71162E-05,7.57087E-05,1.0533E-05
0.088742694,0.137477461,-0.877390554,-0.611659076,0.001611337,0.002081648,0.005730273,0.00140937,6.17105E-06,2.70439E-05,7.54939E-05,1.05311E-05
-0.212524475,0.200105379,-0.482854928,1.012463475,0.001597982,0.002068025,0.005646994,0.001406021,6.20147E-06,2.69711E-05,7.52756E-05,1.05286E-05
0.56499872,-0.131471963,-0.016618197,1.353520092,0.001593841,0.002049251,0.005580558,0.001440549,6.2314E-06,2.68978E-05,7.50547E-05,1.05267E-05
0.652185561,-0.238531849,-0.285467413,0.516039155,0.001606369,0.002022075,0.005518118,0.001465376,6.26135E-06,2.68236E-05,7.48315E-05,1.05259E-05
0.193657713,-0.42272805,-0.469987033,1.140359707,0.001611683,0.001989366,0.005447121,0.001485996,6.29148E-06,2.67483E-05,7.4606E-05,1.05258E-05
0.600231375,-0.268153161,0.112898656,0.555194552,0.001615965,0.001956186,0.005384011,0.001507286,6.32164E-06,2.66718E-05,7.43781E-05,1.05265E-05
0.298740507,-0.355082645,-0.287801589,0.760090698,0.001622246,0.001924414,0.005324595,0.001521161,6.35186E-06,2.65941E-05,7.41481E-05,1.05277E-05
0.416741941,-0.395645707,-0.810297951,1.261872525,0.001624955,0.001890282,0.005247557,0.001548595,6.38209E-06,2.65152E-05,7.39157E-05,1.05297E-05
0.053789662,-0.347526188,-0.858298189,1.543426617,0.001622922,0.001856402,0.005159756,0.001591018,6.41218E-06,2.64352E-05,7.36805E-05,1.05329E-05
-0.695547408,-0.449447682,-0.76564935,0.742080356,0.001599446,0.001821592,0.005073087,0.00162326,6.44163E-06,2.63538E-05,7.34421E-05,1.05375E-05
-0.117564079,-0.72395866,-1.107217132,0.466396723,0.001572739,0.001779635,0.00498189,0.001634618,6.46995E-06,2.62711E-05,7.32007E-05,1.05429E-05
-0.018800793,-0.444853356,-1.569384016,1.412452669,0.001559159,0.001737903,0.004875487,0.001658844,6.49735E-06,2.61869E-05,7.29557E-05,1.05488E-05
-0.214705544,-0.104329169,-0.825859125,1.444141753,0.001543742,0.001708247,0.004774846,0.001701816,6.52405E-06,2.61014E-05,7.2707E-05,1.05559E-05
0.601238023,-0.387545185,-0.472261359,1.049054108,0.001540319,0.001679789,0.004695672,0.001737619,6.55024E-06,2.60148E-05,7.24553E-05,1.05644E-05
0.47333789,-0.248627276,-1.111227127,1.100634362,0.001550158,0.001648637,0.004611242,0.001766661,6.57641E-06,2.59273E-05,7.22007E-05,1.05741E-05
0.00591799,-0.07736773,-1.260075747,1.062789845,0.001548476,0.001623561,0.004511892,0.001795853,6.6026E-06,2.58388E-05,7.1943E-05,1.05848E-05
0.677519519,-0.054456552,-0.218853616,0.393899395,0.001550724,0.001602304,0.004430059,0.001811306,6.62866E-06,2.57495E-05,7.16821E-05,1.05962E-05
0.120284309,-0.100278908,-0.642117564,0.633733325,0.001555157,0.001580668,0.004360392,0.001818421,6.6547E-06,2.56595E-05,7.14187E-05,1.0608E-05
0.244661177,0.094254526,-1.446809841,0.034661451,0.00155122,0.001561963,0.004267272,0.001818574,6.68061E-06,2.55688E-05,7.11526E-05,1.06197E-05
0.409303936,0.144489854,-1.687888346,-0.650985457,0.001552855,0.00154803,0.004154293,0.001793952,6.70634E-06,2.54777E-05,7.08829E-05,1.06309E-05
-0.340704232,0.07104109,-0.968782529,-0.306338171,0.001543192,0.001533688,0.004050897,0.001762831,6.73177E-06,2.53861E-05,7.06095E-05,1.06409E-05
-0.074278245,-0.190775039,-0.780252914,-1.345352563,0.00152423,0.001512922,0.003965329,0.001718425,6.75651E-06,2.5294E-05,7.03328E-05,1.06493E-05
-0.100954399,-0.135582676,-1.604576211,-1.397274785,0.001509946,0.001488236,0.00386778,0.001653137,6.78047E-06,2.52012E-05,7.00531E-05,1.06555E-05
-0.030265388,-0.054940165,-1.574531174,-0.680850709,0.001496549,0.001466245,0.003755238,0.001600876,6.80376E-06,2.51076E-05,6.97698E-05,1.06593E-05
0.493135287,-0.294570536,-0.933291081,-1.023389189,0.001494639,0.001441256,0.003656005,0.001555993,6.82662E-06,2.50132E-05,6.94829E-05,1.06611E-05
-0.488066213,-0.111039303,-1.461652808,-0.356436561,0.0014839,0.001415263,0.00355927,0.001517511,6.84911E-06,2.49181E-05,6.91928E-05,1.06613E-05
0.03220267,-0.437659609,-1.407009145,-0.485643672,0.001464306,0.001386594,0.003453721,0.001489518,6.87088E-06,2.4822E-05,6.88992E-05,1.06601E-05
0.127778239,-0.34142057,-1.376904257,0.272614555,0.001456639,0.001353575,0.003350152,0.001473737,6.892E-06,2.47248E-05,6.86022E-05,1.0658E-05
-0.455294251,-0.125184991,-1.51264558,1.344571915,0.001439592,0.001326685,0.003244889,0.001493276,6.91251E-06,2.46267E-05,6.83016E-05,1.06558E-05
0.565502043,-0.212416733,-1.567827899,1.090831264,0.001431032,0.001302367,0.003136294,0.001528503,6.93241E-06,2.45278E-05,6.79975E-05,1.06547E-05
-0.084568417,-0.23272849,-1.507677974,1.034463451,0.001429637,0.001276053,0.003028155,0.001557618,6.952E-06,2.4428E-05,6.76898E-05,1.06547E-05
0.111000784,-0.279941234,-1.459558034,1.351012323,0.001419476,0.00124852,0.002922462,0.001591633,6.97124E-06,2.43274E-05,6.73785E-05,1.06559E-05
0.339957122,-0.357984324,-1.662032856,1.572151974,0.001417523,0.001218661,0.002814147,0.001635878,6.99012E-06,2.42258E-05,6.70637E-05,1.06585E-05
-0.050957582,-0.159037919,-2.025087029,1.864193101,0.001412444,0.001191229,0.002695294,0.001689844,7.00875E-06,2.41234E-05,6.67452E-05,1.06629E-05
0.128673037,-0.221665837,-1.548974938,1.400654755,0.001403301,0.001166512,0.002579019,0.001740302,7.02699E-06,2.40201E-05,6.64227E-05,1.06692E-05
-0.276446579,-0.179168321,-1.310170759,0.516552108,0.001389834,0.001141486,0.002476916,0.001764594,7.04468E-06,2.3916E-05,6.60967E-05,1.06768E-05
-0.435664628,-0.504277336,-1.53496988,0.650375794,0.001365527,0.001111092,0.002375425,0.001774326,7.06153E-06,2.3811E-05,6.57675E-05,1.0685E-05
-0.211182279,-0.515521344,-2.023052106,1.477483685,0.001342555,0.001074316,0.002260535,0.001802531,7.07735E-06,2.3705E-05,6.54347E-05,1.06939E-05
-0.548576901,-0.291729308,-1.433044187,1.311571952,0.001317477,0.001041757,0.002148,0.001843366,7.09213E-06,2.35978E-05,6.50982E-05,1.07039E-05
-0.14720425,-0.150091074,-1.103386689,0.414930459,0.001293712,0.001016349,0.002053571,0.001863563,7.10587E-06,2.34897E-05,6.47585E-05,1.0715E-05
-0.015948626,-0.230008165,-1.303706886,0.283500553,0.001280287,0.000992213,0.001961953,0.001863861,7.11879E-06,2.33809E-05,6.44159E-05,1.07264E-05
-0.456916071,-0.148761137,-1.622411711,0.738432691,0.00126093,0.00096818,0.001860641,0.001870378,7.13098E-06,2.32713E-05,6.40703E-05,1.07378E-05
-0.04827319,-0.301220218,-1.47523891,1.115737972,0.00124101,0.000942853,0.001756366,0.001892899,7.14232E-06,2.3161E-05,6.37215E-05,1.07496E-05
0.43044353,-0.628021879,-1.503967233,1.09185717,0.001238254,0.00090837,0.001654731,0.001922137,7.15313E-06,2.30497E-05,6.33694E-05,1.07623E-05
-0.176508871,-0.320443845,-1.20956178,0.247422873,0.001233027,0.000873633,0.001558562,0.001934522,7.16369E-06,2.29374E-05,6.30144E-05,1.07757E-05
-0.191888205,-0.224204806,-1.29425048,1.017934972,0.001215814,0.000846794,0.001466764,0.001945424,7.17373E-06,2.28241E-05,6.26565E-05,1.07894E-05
-0.024616978,-0.528760257,-1.240145473,1.458048474,0.001201581,0.000816029,0.001374689,0.001979605,7.18307E-06,2.27099E-05,6.22958E-05,1.08038E-05
-0.666075012,-0.492972876,-1.325552381,0.570412152,0.00117825,0.000780187,0.001282326,0.002005025,7.1916E-06,2.25947E-05,6.19324E-05,1.08193E-05
0.172909594,-0.499562107,-1.247207852,0.11052147,0.0011588,0.000745028,0.001190144,0.002004369,7.19923E-06,2.24783E-05,6.15663E-05,1.08351E-05
0.155852514,-0.256667346,-1.032463643,-0.711057929,0.001155252,0.000714542,0.001103928,0.001979002,7.20633E-06,2.23609E-05,6.11976E-05,1.08502E-05
-0.242108721,-0.340090634,-1.191606579,-0.104462747,0.001143709,0.000687232,0.001019079,0.001949566,7.21306E-06,2.22426E-05,6.08264E-05,1.08642E-05
-0.642698424,-0.356775291,-1.177362119,-0.39872667,0.001116808,0.000658085,0.000931729,0.00192624,7.21897E-06,2.21235E-05,6.04528E-05,1.0877E-05
-0.308211894,-0.249594502,-1.294669435,-0.451503813,0.001088719,0.000630779,0.000842695,0.001896293,7.22375E-06,2.20036E-05,6.00766E-05,1.08887E-05
0.004463944,-0.354961742,-1.069092254,-1.178756893,0.001073195,0.0006036,0.000756056,0.001851405,7.22761E-06,2.18829E-05,5.9698E-05,1.08988E-05
-0.022827383,-0.446364648,-1.10793534,-2.249460369,0.001063218,0.00057272,0.000673316,0.001772009,7.23092E-06,2.17614E-05,5.93169E-05,1.09064E-05
0.164576791,-0.456339171,-1.562501189,-0.743829914,0.001056355,0.000539991,0.000581353,0.001701264,7.23384E-06,2.16388E-05,5.89334E-05,1.0911E-05
0.379328216,-0.628928654,-1.53401227,-0.793073383,0.001057258,0.000503855,0.000481499,0.001658826,7.23658E-06,2.15152E-05,5.85472E-05,1.09133E-05
0.393197579,-0.732300988,-1.447887154,-1.32494844,0.001062558,0.000462524,0.000384203,0.001605326,7.23937E-06,2.13905E-05,5.8158E-05,1.09137E-05
0.985218045,-0.804480267,-1.674601497,-0.109136317,0.001079507,0.000417952,0.000284538,0.001565186,7.24253E-06,2.12643E-05,5.7766E-05,1.09122E-05
0.98907686,-0.766577078,-1.084713279,0.464287917,0.001107874,0.000372874,0.000192223,0.00155966,7.2465E-06,2.11367E-05,5.73713E-05,1.09097E-05
0.833326152,-0.905071826,-0.999366222,0.805230545,0.001133204,0.000326014,0.000113246,0.001571766,7.25143E-06,2.10076E-05,5.69742E-05,1.09073E-05
1.060716593,-1.220750382,-1.476615476,1.263753352,0.001159817,0.000270564,2.69942E-05,0.001599226,7.2573E-06,2.08768E-05,5.6575E-05,1.09055E-05
0.054404836,-1.032262113,-1.497922315,1.038795052,0.001171314,0.000212856,-6.85623E-05,0.001631077,7.26382E-06,2.07442E-05,5.61732E-05,1.09049E-05
0.17805468,-0.848851784,-1.025401264,1.120012579,0.001165749,0.000162519,-0.000155084,0.001660033,7.27038E-06,2.06098E-05,5.57689E-05,1.09053E-05
0.51807777,-0.926955326,-0.755115632,0.881375538,0.001169133,0.000114389,-0.000226983,0.001685841,7.27683E-06,2.04738E-05,5.53625E-05,1.09067E-05
-0.016787499,-0.829990867,-1.637494081,1.280110847,0.00116874,6.67906E-05,-0.000310424,0.001714629,7.28325E-06,2.03363E-05,5.49542E-05,1.09091E-05
-0.571562014,-0.795231164,-1.662332109,1.031955682,0.001147339,2.18993E-05,-0.000411053,0.001746205,7.28917E-06,2.01974E-05,5.45434E-05,1.09125E-05
-0.858344647,-0.52851845,-1.284195567,0.500764561,0.001109785,-1.7023E-05,-0.000504515,0.001762636,7.29389E-06,2.00572E-05,5.41299E-05,1.09168E-05
-0.401158995,-0.375575757,-1.155456773,0.210148303,0.001075641,-4.77195E-05,-0.000587873,0.001763156,7.29715E-06,1.9916E-05,5.3714E-05,1.09213E-05
-0.417097578,-0.328483916,-1.821295492,0.120210579,0.001050114,-7.44519E-05,-0.000681285,0.001756326,7.29919E-06,1.9774E-05,5.32958E-05,1.09256E-05
-0.620104785,-0.26228935,-2.41657027,1.44374279,0.001020449,-9.89061E-05,-0.000798667,0.001773283,7.30011E-06,1.96314E-05,5.28747E-05,1.093E-05
-0.10235252,-0.078274505,-1.808427598,0.08487383,0.000996949,-0.000118451,-0.000915381,0.001789485,7.29995E-06,1.94883E-05,5.24501E-05,1.09349E-05
-0.244793114,0.172297616,-1.396176173,-0.947301191,0.000980757,-0.00012955,-0.001012009,0.001759533,7.29897E-06,1.9345E-05,5.20225E-05,1.09395E-05
-0.076627089,-0.102515619,-2.146763444,0.849572464,0.000965112,-0.000141076,-0.001114809,0.001744413,7.29732E-06,1.92016E-05,5.15922E-05,1.09431E-05
0.080913215,0.0203826,-1.427897029,-0.287643891,0.000955792,-0.000155489,-0.001217849,0.001742047,7.29515E-06,1.90581E-05,5.1159E-05,1.09463E-05
0.17229442,0.148479663,-1.582970119,-0.217882311,0.000951296,-0.000165012,-0.00130965,0.001719102,7.29266E-06,1.89145E-05,5.07233E-05,1.09489E-05
-0.11342564,0.151985859,-2.038014774,1.028649986,0.000943063,-0.000171965,-0.001412876,0.001721596,7.28988E-06,1.87709E-05,5.02849E-05,1.0951E-05
-0.402557117,0.049943461,-1.338300574,-1.034959125,0.000923773,-0.000180791,-0.001511012,0.00170832,7.28653E-06,1.86274E-05,4.98439E-05,1.09528E-05
0.28447967,-0.235207008,-1.783948674,0.089148437,0.000912213,-0.000197047,-0.001603892,0.001676971,7.28254E-06,1.84837E-05,4.94003E-05,1.09536E-05
-0.296299901,-0.176689803,-1.927650136,1.043867586,0.000902735,-0.000217613,-0.001707792,0.001685786,7.2781E-06,1.83398E-05,4.89542E-05,1.09539E-05
-0.214705544,-0.160246952,-1.696387141,-0.136949758,0.000883663,-0.00023666,-0.001809624,0.0016902,7.27308E-06,1.81954E-05,4.85053E-05,1.09545E-05
0.280564931,-0.665864617,-1.539159427,0.655391333,0.00087577,-0.000265066,-0.001903596,0.001687099,7.26749E-06,1.80505E-05,4.80539E-05,1.09549E-05
0.648774146,-0.804782526,-1.308135836,0.598225593,0.000884541,-0.000305792,-0.001989739,0.001698165,7.2619E-06,1.79047E-05,4.76002E-05,1.09554E-05
0.340348596,-0.784349865,-1.610561278,0.914546486,0.000894426,-0.000348656,-0.002076939,0.001714173,7.25662E-06,1.77576E-05,4.71445E-05,1.09564E-05
0.285094844,-0.693007411,-1.626900512,1.189147217,0.000897261,-0.000389211,-0.00216996,0.001741502,7.25156E-06,1.76093E-05,4.66865E-05,1.09581E-05
0.672765906,-0.99055047,-1.078010004,0.957349547,0.000906485,-0.000433594,-0.002252372,0.001769545,7.24669E-06,1.74598E-05,4.62264E-05,1.09608E-05
0.790487716,-0.90924299,-1.525214221,1.551063914,0.00092541,-0.000481985,-0.002332516,0.001804452,7.24233E-06,1.73088E-05,4.57645E-05,1.09646E-05
0.577022563,-0.858463598,-1.243856215,0.384267281,0.000942416,-0.000527655,-0.002415557,0.001828175,7.23862E-06,1.71565E-05,4.53007E-05,1.09694E-05
0.355336456,-0.886815425,-1.205312382,0.337018629,0.000950968,-0.000572728,-0.002492122,0.001828402,7.23537E-06,1.70028E-05,4.48351E-05,1.09747E-05
0.804468929,-1.118889339,-1.447887154,1.115623983,0.000963866,-0.000622657,-0.00257233,0.001842711,7.23248E-06,1.68477E-05,4.43678E-05,1.098E-05
0.848649561,-0.87678045,-1.393482893,-0.163737293,0.000986219,-0.00067221,-0.002655862,0.001847303,7.23023E-06,1.66912E-05,4.38987E-05,1.09857E-05
0.876276437,-0.568960609,-1.333153416,-0.634172004,0.00100987,-0.000710985,-0.002736869,0.001818141,7.22883E-06,1.65333E-05,4.34278E-05,1.09908E-05
0.956864146,-0.692161088,-1.326210739,0.046459365,0.001035514,-0.000746059,-0.002816273,0.00179312,7.22832E-06,1.63745E-05,4.29551E-05,1.09947E-05
0.609962299,-0.745539901,-1.223088032,0.198350389,0.001055927,-0.000784407,-0.002893255,0.00178422,7.22865E-06,1.62146E-05,4.24807E-05,1.09979E-05
0.3853681,-0.949745601,-1.365233376,-0.023929158,0.001065246,-0.000827579,-0.002970696,0.001773981,7.22949E-06,1.60537E-05,4.20048E-05,1.10006E-05
0.633115187,-0.793357162,-1.13827963,-0.623001032,0.001074969,-0.000871513,-0.003046207,0.001747935,7.23065E-06,1.58915E-05,4.15272E-05,1.10025E-05
0.377203072,-0.883188326,-0.881999055,-1.127119644,0.001084493,-0.000914002,-0.003112115,0.001700706,7.23212E-06,1.57281E-05,4.10483E-05,1.1003E-05
0.871746524,-0.934088621,-1.267616931,-0.254757917,0.001098574,-0.000959047,-0.003180261,0.001660729,7.23399E-06,1.55635E-05,4.05682E-05,1.10016E-05
0.744014166,-0.868740379,-1.138878137,-0.437426109,0.001119666,-0.001003648,-0.003253094,0.001634174,7.23647E-06,1.53976E-05,4.00868E-05,1.09989E-05
0.326702932,-0.725651306,-1.507857526,-1.135383884,0.001130171,-0.001044065,-0.003330276,0.001590728,7.2395E-06,1.52306E-05,3.96039E-05,1.09948E-05
0.796080201,-1.136903933,-1.566930139,-0.764462015,0.001141633,-0.001089501,-0.003415411,0.001541121,7.24289E-06,1.50624E-05,3.91193E-05,1.09888E-05
0.574282245,-1.201768561,-1.60978322,-0.447685165,0.001157818,-0.001143945,-0.003502185,0.001504933,7.24674E-06,1.48927E-05,3.86328E-05,1.09811E-05
0.561866928,-0.940073335,-1.318490002,-0.157809838,0.001169423,-0.001194393,-0.003583838,0.001480554,7.25107E-06,1.47215E-05,3.81445E-05,1.09722E-05
0.688313015,-0.636606014,-1.726910984,0.34026733,0.001183176,-0.001233762,-0.003667434,0.001471437,7.25581E-06,1.45491E-05,3.76544E-05,1.09626E-05
0.224696005,-1.04235754,-1.669035384,-0.227457429,0.001190372,-0.001274954,-0.003757464,0.001460998,7.26088E-06,1.43756E-05,3.71624E-05,1.09526E-05
0.674667351,-1.281564749,-1.956079205,-0.068271077,0.001197272,-0.001328422,-0.003851565,0.001442712,7.26616E-06,1.42008E-05,3.66684E-05,1.09419E-05
